0.960630	52.44093623	1	0.543307
0.960630	42.51965634	1	0.535433
0.968504	34.01575945	1	0.527559
0.968504	25.51180526	1	0.519685
0.968504	17.00785108	1	0.511811
0.976378	8.503954187	1	0.503937
0.976378	0	1	0.496063
0.976378	-8.503954187	1	0.488189
0.976378	-17.00785108	1	0.480315
0.984252	-25.51180526	1	0.472441
0.984252	-32.59843375	1	0.472441
0.984252	-41.10233065	1	0.464567
0.984252	-48.18895913	1	0.456693
0.992126	-55.27558762	1	0.448819
0.992126	-62.36221611	1	0.440945
0.992126	-69.44878731	1	0.433071
0.992126	-76.53541579	1	0.425197
0.992126	-83.62204428	1	0.417323
0.992126	-90.70861548	1	0.417323
0.992126	-97.79524397	1	0.409449
1.000000	-103.4645468	1	0.401575
1.000000	-110.5511752	1	0.393701
1.000000	-116.2204207	1	0.385827
1.000000	-121.8897235	1	0.377953
1.000000	-128.976352	1	0.377953
1.000000	-134.6456548	1	0.370079
1.000000	-140.3149576	1	0.362205
1.000000	-145.9842031	1	0.354331
1.000000	-151.6535059	1	0.354331
1.000000	-155.905483	1	0.346457
1.000000	-161.5747858	1	0.338583
1.000000	-167.2440313	1	0.330709
1.000000	-171.4960084	1	0.330709
1.000000	-177.1653112	1	0.322835
1.000000	-181.4172882	1	0.314961
1.000000	175.7479855	1	0.314961
1.000000	171.4960084	1	0.307087
1.000000	167.2440313	1	0.299213
1.000000	162.9921115	1	0.299213
1.000000	158.7401344	1	0.291339
1.000000	154.4881573	1	0.283465
